source_dataset,source_sheet,alloy,material_class,condition,loading_protocol,overload_ratio,delta_k_mpa_sqrt_m,dadn_mm_per_cycle,hardness_hv,microstructure_family,grain_size_um,temperature_C,stress_ratio_R,data_type,log_delta_k,log_dadn,is_austenitic,is_measured,grain_size_um_filled,inv_sqrt_grain_size
Southampton D2015,Fig. 18,FV520B steel,steel,comparative_CA,long_crack,1.0,29.98117,0.000459299,365.82,tempered_martensitic,,20,,measured,1.476848576965531,-3.3379045001404366,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV520B steel,steel,comparative_CA,long_crack,1.0,31.36444,0.000524209,365.82,tempered_martensitic,,20,,measured,1.4964375377818173,-3.280495527043017,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV520B steel,steel,comparative_CA,long_crack,1.0,33.07759,0.000594078,365.82,tempered_martensitic,,20,,measured,1.519533859773212,-3.226156530194448,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV520B steel,steel,comparative_CA,long_crack,1.0,35.21533,0.000667289,365.82,tempered_martensitic,,20,,measured,1.5467317624857693,-3.175686034266082,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV520B steel,steel,comparative_CA,long_crack,1.0,37.90454,0.000741877,365.82,tempered_martensitic,,20,,measured,1.5786912305185616,-3.1296680929006016,0,1,20.0,0.22360679774997896
Southampton D2015,Fig. 18,FV520B steel,steel,comparative_CA,long_crack,1.0,41.31958,0.000604752,365.82,tempered_martensitic,,20,,measured,1.6161558984088262,-3.2184226866907166,0,1,20.0,0.22360679774997896
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,8.0,9.370682547448665e-06,190.0,austenitic,45.0,20,0.1,literature_reconstructed,0.9030899869919435,-5.028228774555692,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,8.379746835443038,1.0314849875458294e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,0.9232308981492585,-4.98653708846005,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,8.759493670886076,1.1305935120706295e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,0.9424790031663164,-4.9466935110747405,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,9.139240506329115,1.2344084113190289e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,0.9609101062791977,-4.908541127631076,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,9.518987341772153,1.3429436914274335e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,0.9785907493012008,-4.87194219657553,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,9.89873417721519,1.4562128271119984e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,0.9955796617694066,-4.836775147766344,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,10.278481012658228,1.574228801888134e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.011928937950734,-4.802932146070996,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,10.658227848101266,1.697004143841658e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.0276850002092082,-4.770317097195955,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,11.037974683544304,1.8245509575877218e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.0428893936421257,-4.738844002789816,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,11.417721518987342,1.9568809529434968e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.0575794462515002,-4.70843559388841,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,11.79746835443038,2.0940054707526127e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.07178882106354,-4.679022188027488,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,12.177215189873419,2.2359355062285163e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.0855479807473716,-4.650540727481957,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,12.556962025316455,2.3826817301264046e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.0988845808637373,-4.62293396524108,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,12.936708860759495,2.534254508006373e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.1118238045082525,-4.596149772296933,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,13.316455696202532,2.6906639178117718e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.124388648527279,-4.570140545177549,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,13.69620253164557,2.8519197659547366e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.1366001694801091,-4.54486269680519,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,14.075949367088608,3.0180316020741635e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.1484776959555973,-4.520276217000929,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,14.455696202531646,3.189008732609104e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.1600390126193878,-4.496344291506883,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,14.835443037974684,3.364860233311731e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.1713005203916305,-4.473032970418341,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,15.215189873417721,3.5455949608081336e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.1822773763762793,-4.450310878530118,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,15.59493670886076,3.731221563301672e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.1929836165379653,-4.4281489613954275,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,15.974683544303797,3.921748490502101e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.203432263617674,-4.406520261940431,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,16.354430379746837,4.1171840028538e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.2136354223686239,-4.385399723325964,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,16.734177215189874,4.317536180127885e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.22360436385918,-4.364764014440513,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,17.11392405063291,4.5228129294357015e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.2333496003151756,-4.344591374976602,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,17.49367088607595,4.7330219927147934e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.2428809517477382,-4.324861477511198,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,17.87341772151899,4.948170953732875e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.2522076054253437,-4.305555304398554,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,18.253164556962027,5.168267244650594e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.2613381690929688,-4.28665503760657,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,18.632911392405063,5.393318152179552e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.2702807187110385,-4.2681439598971656,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,19.0126582278481,5.623330823368374e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.2790428413777082,-4.25000636597716,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,19.39240506329114,5.8583122710463716e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.2876316740061438,-4.232227482436298,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,19.77215189873418,6.098269378951431e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.2960539382508403,-4.214793395449776,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,20.151898734177216,6.343208906566229e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.3043159721112088,-4.197690985358814,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,20.531645569620252,6.593137493684603e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.3124237585846958,-4.1809078673586955,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,20.911392405063292,6.848061664727902e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.320382951693922,-4.164432337622597,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,21.291139240506332,7.107987832829309e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.328198900171452,-4.14825332427411,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,21.67088607594937,7.372922303702629e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.3358766690506931,-4.132360342694081,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,22.050632911392405,7.64287127931048e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.343421059381203,-4.116743454709925,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,22.430379746835442,7.917840861345604e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.3508366262605904,-4.1013932312695935,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,22.810126582278482,8.197837054537865e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.3581276953526027,-4.086300718249128,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,23.18987341772152,8.482865769798424e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.3652983780413903,-4.071457405083338,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,23.569620253164558,8.77293282721171e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.3723525853548824,-4.056855195944409,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,23.949367088607595,9.068043958884841e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.3792940407753325,-4.042486383224078,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,24.329113924050635,9.368204811663537e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.3861262920420852,-4.028343623101899,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,24.70886075949367,9.6734209497227e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.3928527220402316,-4.014419913005736,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,25.08860759493671,9.983697857039399e-05,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.3994765588588152,-4.000708570791268,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,25.468354430379748,0.00010299040939755193,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.4060008850934484,-3.9872032154855774,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,25.848101265822788,0.00010619455528434472,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.41242864646045,-3.973897749455884,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,26.227848101265824,0.00010944946880224705,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.418762659782754,-3.960786341878715,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,26.60759493670886,0.0001127552018092439,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.425005620401782,-3.947863413397327,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,26.9873417721519,0.00011611180546963801,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.4311601090640933,-3.935123621866343,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,27.367088607594937,0.00011951933027303419,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.43722859832685,-3.922561849092436,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,27.746835443037977,0.00012297782605254643,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.44321345852189,-3.910173188488703,1,0,45.0,0.14907119849998599
Fan et al. 2008 reconstructed Paris curve,reported_constants,AISI 304L stainless steel,austenitic stainless steel,literature_R_0.1,long_crack_literature_reconstructed,1.0,28.126582278481013,0.00012648734200226873,190.0,austenitic,45.0,20,0.1,literature_reconstructed,1.4491169633144074,-3.8979529335681926,1,0,45.0,0.14907119849998599
